,celltype,major_celltype,label,Neurons_In,Neurons_Ex,Oligo_2_3_2,Oligo_2_3_1,Oligo_2_2,Oligo_2_1,OPC,AstroSERPINI2,AstroPLCG1,AstroAQP1,TC_prolif,TC_OPC,TC_oligo,TC_NPC,TC_AC,TC_mesnh,TC_mesh,Mg_prolif,Mg_1_3,Mg_1_1,Granulocyte,Monocyte_Nc,Monocyte,Mac_prolif,Mac_5_1_3,Mac_5_1_2,DC_mig,DC,NKT,Treg,Tcell_prolif,CD8_TRM,CD8,CD4,Bcell_plasma,Bcell,gbmFib_6,gbmFib_5,gbmFib_4,Fibroblast,FBMC,gbmEndoPeri_2,gbmEndoPeri_1,gbmPeri,Pericyte,SMC,gbmEndo_9_4,gbmEndo_9_3,gbmEndo_9_1a,gbmEndo_9_1,Endo_cap,Venule,Venous,Art3,Art2,Art1
LAMA2,Pericyte,Pericytes,,-0.173417341465514,0.498515232346105,-0.532416090431707,-0.549993867309263,-0.305906342811833,-0.442753060733108,-0.570048643112449,-0.570061443904262,-0.536085404890396,0.0763111340220661,-0.34238081311228,-0.625838010371844,-0.601107042055103,-0.619931577437657,-0.0188573989447894,0.330541873293666,-0.355935991192704,-0.663585049599935,-0.685415881438167,-0.686463301653114,-0.69593149261921,-0.69593149261921,-0.68622312035349,-0.682934134888535,-0.693106288034675,-0.682824070327013,-0.69593149261921,-0.684700603348384,-0.69593149261921,-0.689517835513463,-0.668581169538447,-0.69593149261921,-0.692136343075894,-0.685297340230953,-0.66612797976401,-0.69593149261921,2.12801662790055,1.37438526616519,-0.312137761814998,3.19382302857032,0.469245034967059,1.5326191916703,1.1152869616861,0.845494178367453,3.56885787756073,-0.175660404950449,-0.390937329442273,0.49362965278005,-0.0737589043999035,-0.343774601102833,-0.422739201483606,1.1327309051992,-0.0780847776325937,1.59727281826032,1.66957779772295,1.05802050156885
MYO1B,Pericyte,Pericytes,,-0.199713371212898,0.0239881260228193,-0.569708261048722,-0.573065311320739,-0.56180147503351,-0.573065311320739,-0.510969295527401,-0.492657312662361,-0.573065311320739,-0.573065311320739,-0.273005295833961,-0.496265745069291,-0.368775626469025,-0.49033615311025,-0.54872800008195,-0.41369109268855,-0.248513932839525,-0.551713679129232,-0.569492364251616,-0.569486972330909,-0.573065311320739,-0.573065311320739,-0.573065311320739,-0.543248879157196,-0.528250556725185,-0.565067936897833,-0.573065311320739,-0.561343620340458,-0.566861036069519,-0.547039890977588,-0.468998250101916,-0.538541535670464,-0.520847520276867,-0.51367953517759,-0.526055346479039,-0.537578005217131,0.443891423463673,0.96620013446769,-0.553709944826782,0.509824711897467,0.318691902140101,2.98162870330642,2.42018799784277,2.26416795457421,3.04391831099566,0.174746385579154,0.88629044580484,2.24782965850285,0.306614550021719,2.71261372654952,0.68813251994548,-0.0318529711369617,0.0396872822963061,-0.506595474159545,-0.549915995186402,-0.519446267155096
NDUFA4L2,Pericyte,Pericytes,,-0.356400176321246,-0.359845633412317,-0.475839225053448,-0.490356863214615,-0.498906153005875,-0.50245723400443,-0.50245723400443,-0.50245723400443,-0.50245723400443,-0.50245723400443,-0.357735366443229,-0.481326254522428,-0.473943095104003,-0.430610815029884,-0.48157656917427,-0.453211215419201,0.0131307752421902,-0.48503816506998,-0.49920545415716,-0.486768714305186,-0.50245723400443,-0.50245723400443,-0.494556557026878,-0.446013038603471,-0.448745778860988,-0.476472744982676,-0.50245723400443,-0.481513769627719,-0.496187337692576,-0.484866883231282,-0.476607098993574,-0.496080306731666,-0.495819682162807,-0.486185066658303,-0.407843955674276,-0.488678082405218,0.917219837451541,1.3427618141494,-0.113926719654318,1.1324533923388,0.225261370881765,3.18957533789865,2.88521509386025,3.04256361046617,3.20067596113096,0.622229210359875,0.261631200201807,1.98558274384253,-0.413705443963813,-0.177456445395962,0.0532071688470654,-0.306961049750331,-0.386466569171609,-0.319263282783824,-0.301485242830486,-0.322250888200937
NOTCH3,Pericyte,Pericytes,,-0.462917249344735,-0.444814693855866,-0.480947422553831,-0.480947422553831,-0.480947422553831,-0.480947422553831,-0.480947422553831,-0.480947422553831,-0.439377104619511,-0.193501658574963,-0.253667508713544,-0.428573470677693,-0.425397647390701,-0.444856793272191,-0.256122835361927,-0.280497987603184,0.150212353717212,-0.480947422553831,-0.480947422553831,-0.480947422553831,-0.480947422553831,-0.432402863569385,-0.474486998921927,-0.46862951300741,-0.455073134762656,-0.477754790926447,-0.480947422553831,-0.477318464546729,-0.480947422553831,-0.480947422553831,-0.467548574351384,-0.480947422553831,-0.4768386300633,-0.480947422553831,-0.455430079486318,-0.480947422553831,0.53076469833454,1.84194509193084,0.367710873537513,-0.160329192894598,0.428905675236403,3.03218574839971,2.8080925644761,2.94309506451896,3.43523885523792,1.22015767271933,0.00976492184638441,1.92582769273397,-0.419445790911788,-0.322899375432895,-0.337179528502611,-0.420758089603349,-0.35842417596111,-0.385776683082473,-0.432364024691984,-0.346355591696907
PDE7B,Pericyte,Pericytes,,1.68292245935082,0.814278605647967,-0.619398295154936,-0.62284654958676,-0.615308579938059,-0.614900080634555,2.83814997065491,2.68285256761903,2.92752879889554,1.56981665586357,-0.375486025957136,-0.397785243624152,-0.547606333549104,-0.572688374752995,-0.459494766632608,-0.479962290983023,-0.400422267924768,-0.523354652565546,-0.607131618637692,-0.583400440260113,-0.618311597826779,-0.62284654958676,-0.600123833794403,-0.54984506102412,-0.572994976221934,-0.529142889033731,-0.62284654958676,-0.499686928868461,-0.614791167735192,-0.602771628672104,-0.606948086743677,-0.610381685595395,-0.618736776542118,-0.605769031149203,-0.62284654958676,-0.551314303903673,0.106431394821011,0.459347375540997,0.200508872799998,0.143954270492866,-0.379987369845446,1.29628620794857,0.965011381424077,0.420290324007875,3.21667112725804,-0.328402133862138,-0.325404157584093,0.34931938797134,-0.516137501130611,0.371995376133755,-0.372432865391804,0.344311192590981,0.130603408275413,-0.576906483708055,-0.558925000229113,-0.592940729472984
PDGFRB,Pericyte,Pericytes,PDGFRB,-0.503489639713517,-0.402791191069078,-0.558524130573672,-0.531009953039788,-0.561447937602011,-0.561447937602011,-0.431285178833652,0.555947519722229,0.695128856319822,0.192185554561028,-0.523142813541759,-0.368152508427792,-0.526042090598775,-0.465967750257957,-0.272956963232938,-0.442789463527028,-0.546113263132805,-0.549718010052411,-0.558101336709633,-0.55849946183309,-0.561447937602011,-0.561447937602011,-0.558785331312213,-0.549918912451499,-0.550293264012866,-0.558877917166227,-0.561447937602011,-0.546788287406211,-0.477922025045102,-0.561447937602011,-0.561447937602011,-0.561447937602011,-0.561447937602011,-0.561447937602011,-0.561447937602011,-0.561447937602011,1.90943333861976,2.29962633031112,1.21967775347819,0.473491776283189,0.735859597856974,2.7470955501488,2.45077878836867,2.56978449094413,2.80412359714808,0.775961728054968,-0.127788462126754,1.81543384799963,-0.526254430646884,-0.412292063832419,-0.426936438806398,-0.552814304898956,-0.508092177694514,-0.46319322494576,-0.497658753622951,-0.510954130079798
PTEN,Pericyte,Pericytes,,1.4733050775132,1.93943449891131,-1.17757623737272,-1.19181902500128,-1.14140202069565,-1.32871778337244,0.882644772968028,0.105019179968452,-0.340200827321835,-0.303450862104059,-0.787503431396759,-0.655223933113795,-0.777278160747026,-0.860908042068452,-0.694177543142075,-1.17128719463347,-1.13006100657658,0.111136728513042,-0.69579395610758,-0.487428451086174,-1.03053713677295,0.274093681929836,-0.211859240532723,0.186162509499989,0.056336089502373,0.0328510993203928,0.19532095627078,0.477963397457382,-0.882966967780582,-0.621891315206234,-0.553106450910751,-1.09435024490461,-0.97648675695766,-1.03595549898773,-0.93102304833917,-0.663803348632168,0.443861539695376,0.488425911373184,0.959333191231492,0.710590601229075,0.459866607192648,2.02846306028358,2.0608735055232,1.69888917131655,3.56543778769101,0.671700645440512,-0.121762585248188,1.07440283468623,0.0778765248384511,0.406414444153227,-0.282296819554211,0.580242282895461,-0.167927945867184,0.40124431730433,0.0562651418565945,-0.101359724131666
PTH1R,Pericyte,Pericytes,PTH1R,-0.183517418617216,-0.302633324815635,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.393771389524405,-0.345836120099708,-0.262056076581772,0.0379470592466844,0.338026716450994,-0.364270065711886,-0.361239109681374,-0.337906670922677,-0.273481292771945,-0.293808338854653,-0.398988636250046,-0.313163492100671,-0.387435567678236,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.393928904149856,-0.398988636250046,-0.393931579698182,-0.398988636250046,-0.398988636250046,-0.394477688815019,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.398988636250046,-0.398988636250046,0.445504374654175,0.404339889295659,0.480211484564082,-0.159704941144527,0.134318997441473,1.94844750039287,3.82113580346338,2.04714531687592,5.03532836610216,0.295673813670552,-0.121154392326186,0.666142095073111,-0.398988636250046,-0.360990428291817,-0.167589826800093,-0.359392244175098,-0.398988636250046,-0.354470685482543,-0.364804367871089,-0.385896129865485
RGS5,Pericyte,Pericytes,RGS5,0.214311933882123,0.278734805698798,-0.552812363558189,-0.514460468188464,-0.555141288900333,-0.575426299097305,-0.271829361892254,0.127924991771121,0.187408593597429,0.0954863095258836,-0.532392348910889,-0.593071596265098,-0.58419990425389,-0.580964291248359,-0.575322177132865,-0.585590239105064,-0.58430972468582,-0.577822668739388,-0.592428520266898,-0.588912359473433,-0.595712820065944,-0.595712820065944,-0.592739793487777,-0.586456694920225,-0.588924456268691,-0.593706764040089,-0.595712820065944,-0.592997366616021,-0.580882756543946,-0.595712820065944,-0.587237098145362,-0.592791192688739,-0.595712820065944,-0.592676325334034,-0.595712820065944,-0.595712820065944,-0.491916006579531,-0.479591152052669,0.280245001551425,0.561895264903352,1.0235082432719,2.82734466088426,3.18757481782237,2.5584178121231,3.3718607761964,2.00225962542353,0.369893072030843,1.11337888317367,-0.505661733656168,-0.186290235719755,0.266513535808159,0.0860567354971819,0.898607475747485,0.0542756318373517,-0.0102590084132728,-0.0888942341002447
SLC19A1,Pericyte,Pericytes,,-0.0596315513738049,-0.0218065531820526,-0.32094028067236,-0.258437141961281,-0.403324908294173,-0.443967453593193,-0.419492234683447,-0.482968563924788,-0.0671392202600113,-0.196995472705078,-0.0734660476990769,-0.198788107366136,-0.250740920340987,-0.243680359875324,-0.337528191674233,-0.366557523739201,-0.352193660998138,0.439683705485996,-0.283344378020176,0.00474608576791381,-0.363681708798428,-0.225095491295283,-0.252111659529303,0.00208410439362735,-0.169372075595873,-0.0549492769161507,-0.482968563924788,-0.157100920454303,-0.426101158758674,-0.400032267802445,-0.0517132024015743,-0.441506649306757,-0.39965028797422,-0.377853784248833,-0.212111068725933,-0.373616177003476,0.433493809791085,-0.000856580084654714,-0.192327499476241,0.644402246259559,-0.202945258852705,1.06067480533918,2.00864003229732,0.63689461788124,6.64010535665062,0.0213947562259426,-0.0826459084278004,0.480896596317704,-0.313827996099872,-0.0325304088973148,-0.329820832489445,-0.448809073079672,-0.482968563924788,-0.399318539857307,-0.389199566101916,-0.328899026018966
SLC6A1,Pericyte,Pericytes,,2.47932476551323,-0.360431246411931,0.554426971313738,1.07280693909358,0.709181063048642,0.704133823728867,1.30848267218271,1.76102181396418,1.78151301848786,0.808996329846956,-0.467786470202799,1.04947741520879,0.0716588542180832,0.277597431688041,0.467814683944558,-0.411243288380632,-0.600859877090451,-0.719086469900085,-0.715679062835223,-0.715685684611179,-0.713784312778394,-0.719086469900085,-0.704617514859306,-0.719086469900085,-0.715985290358456,-0.716138269076333,-0.719086469900085,-0.713506186264642,-0.715395400808528,-0.719086469900085,-0.706039920833436,-0.719086469900085,-0.719086469900085,-0.711052323452957,-0.719086469900085,-0.711678293277238,1.05434531504376,0.0278125347905861,-0.69542410104479,0.497219878134845,-0.524090370726213,1.46311662922102,2.04652420547713,1.19313053792435,3.46179893271368,-0.358607301241806,-0.505808930578251,0.0171352170324273,-0.719086469900085,-0.638042052038734,-0.647703131521164,-0.663788267309141,-0.701448843261644,-0.592969809006694,-0.662625220879903,-0.665349634626429
TESC,Pericyte,Pericytes,,-0.487377302573162,0.718230738372537,-0.562170465335492,-0.579707400364122,-0.574484262520623,-0.584760592203054,-0.490441821763766,-0.446211800165858,-0.584760592203054,-0.330278987721346,-0.411278723041588,-0.474471335596659,-0.559622977420093,-0.540655659100117,-0.504504224749571,-0.344503231330583,-0.535594092224051,-0.164975923444527,-0.32319698391529,-0.325581289116031,-0.422167796942284,2.5480051884562,0.112054005902831,-0.149962649318244,-0.451035552940332,-0.32020257475314,-0.436049154691017,-0.0967065312780346,-0.100714272604886,-0.139814816855558,0.695651835522815,-0.0518900066826125,-0.173670461431651,-0.306014688220443,-0.325202095187939,-0.385022253590842,-0.512405592877602,-0.517699583354665,-0.57637901080995,-0.388306093666585,-0.476763617670333,2.94582929936119,3.27312685454542,1.61881561810492,4.09459850609519,0.0862449880722072,0.0652047748215265,0.874520909092872,-0.150288591862743,0.156503276137606,-0.106729034886049,-0.504242418321883,-0.12782141047102,-0.584760592203054,-0.5533562011964,-0.507003327879068
ACTA2,SMC,Pericytes,ACTA2,-0.586930136742934,-0.456850062793011,-0.617270228644491,-0.617119190820388,-0.61976136761705,-0.616472663445099,-0.590436890237602,-0.546913388305205,-0.531185949667005,-0.584307432296945,-0.573920123433177,-0.607755167744291,-0.616833886593221,-0.608984370115643,-0.602091192536262,-0.590517962225237,-0.583088212059483,-0.558372832991755,-0.585780896587725,-0.579454669380564,-0.61976136761705,-0.61976136761705,-0.578848791319797,-0.602794807561091,-0.593137976287846,-0.586152890467472,-0.500585486549839,-0.583910000375376,-0.583680746154522,-0.498115178153265,-0.296495805877791,-0.568523252227551,-0.588745892112088,-0.596447475645479,-0.586317821498881,-0.61422760566105,0.482588446190069,1.03144845906273,0.449274231105113,1.88687620358717,3.05634831886843,1.25477100309672,0.407542035272958,1.4798137594384,0.727388095656568,3.51889452688864,-0.163556088214556,1.59944470099085,-0.459148638269384,-0.440363358960946,-0.493967928754081,0.969088670368824,0.989365340705254,1.17885685313844,1.71501346963191,1.50187498956012
ACTG2,SMC,Pericytes,ACTG2,-0.353128400073487,-0.355737038784066,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.341114057099179,-0.35862134953481,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.290525968975821,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.366091124084205,-0.267777610531158,0.201230864652534,0.662625330410879,1.33857575125129,3.31795913776038,-0.235450995740822,-0.273204515034617,0.914189257423045,0.83145245522668,5.80741077999654,-0.29110049574552,0.729327519108416,-0.366091124084205,-0.346985390427751,-0.344511531232101,0.0911406383740341,0.0794141308432261,0.565431187371781,0.270575002569276,0.363741268885826
ADIRF,SMC,Pericytes,,-0.612737831682988,-0.615942328547757,-0.617146735069103,-0.62241074360603,-0.619804064152646,-0.614751596219751,-0.599679867061957,-0.485953240765404,-0.62241074360603,-0.518880381966424,-0.613273811196268,-0.615518004376356,-0.620429518617031,-0.617200296029059,-0.607014046550512,-0.608616656323412,-0.62241074360603,-0.62241074360603,-0.62241074360603,-0.62241074360603,-0.62241074360603,-0.62241074360603,-0.62029894165446,-0.528081499319893,-0.594866402385371,-0.615694016262703,-0.62241074360603,-0.617611409744307,-0.616906651998003,-0.62241074360603,-0.613376503436809,-0.619274437012941,-0.62241074360603,-0.619962379198108,-0.607888115475089,-0.62241074360603,0.273146273678559,-0.423059123449282,0.853864744395107,1.86508045594912,1.93758742617474,0.00021603123550576,1.94846884342967,0.614499853667363,1.38875664347178,2.69747435265287,0.166893053668632,0.210541427230214,0.0447093137672723,-0.296778394506287,0.820036173691869,1.79058027307022,1.91717618930611,2.08396491334326,1.90930357201593,2.08737563552606
ENAH,SMC,Pericytes,,2.0191139621594,1.77525383544065,0.39757227222305,0.175429634160563,-0.160522625465251,-0.213148212754739,1.53096435530901,0.990037480829538,0.15865677298252,-0.0183079884485937,0.949597586161364,0.474332992395355,0.612719402314807,0.722096674013214,0.360931426880208,-0.148241065567714,-0.464022887916878,-1.07326537264701,-1.10655547171875,-1.10439514567939,-1.1017993323695,-1.11487517685654,-1.1029531726768,-1.044412980321,-1.08769964343264,-1.07499622098446,-1.11487517685654,-1.0843568895355,-1.09571048222245,-1.06234694199363,-1.06106286739559,-1.11487517685654,-1.10164647525691,-1.0808945879466,-1.11487517685654,-1.08074629963171,-0.303972594914593,0.64520672621964,1.6387216925804,0.890215768523753,2.11880021665551,0.62753253321081,0.754989360615338,0.100904880909529,-0.218405386412835,2.63578693033545,-0.595911617750808,0.683783915497911,0.299131231545001,0.164985716324219,-0.222786124150278,0.142437219595768,0.158969690775652,1.07173211890109,0.302356430270984,0.665400267789042
HSPB8,SMC,Pericytes,,0.19321818567376,-0.150241756213288,-0.620539031015115,-0.583916919492204,-0.616565916009203,-0.616068380541999,-0.636417598876902,0.862163433745559,0.126116159944891,3.35296748092931,-0.482586379515029,-0.515004091911152,-0.588712730241771,-0.50244475546524,1.02633856200475,-0.210599156775619,-0.441069179361706,-0.470041866646076,-0.564632186145165,-0.551879549503386,-0.636417598876902,-0.636417598876902,-0.616149778269507,-0.566885632482065,-0.53150829231889,-0.606934718269462,-0.636417598876902,-0.629619182763882,-0.627244971339471,-0.636417598876902,-0.565365359269273,-0.617502001218508,-0.636417598876902,-0.619524388367417,-0.636417598876902,-0.636417598876902,0.293191935658829,-0.011864131088745,0.48915584715342,1.73903889027051,1.73145789423049,1.11095994151946,0.703230261983669,0.615331757128192,1.04997430156058,4.40280260242565,-0.215026567302077,0.641067376648691,-0.514968634893154,-0.0371848895147245,-0.289942490645737,-0.249313707610109,1.27872355778098,-0.424966334320101,-0.18674527806737,-0.299349141066058
